word	intval	ordinal	status	correction
eenhonderdtwee-enveertigste	142	True	hyphen_variant	None
eenonderdtwee-enveertigste	142	True	hyphen_variant,h-less honderd	eenhonderdtwee-enveertigste
honderdtwee-enveertigste	142	True	hyphen_variant	None
honderdentwee-enveertigste	142	True	hyphen_variant	None
eentwee-enveertigste	142	True	hyphen_variant,zonder_honderd	None
eenhonderdentwee-enveertigste	142	True	hyphen_variant,honderd_met_en	None
eenhonderdtweeenveertigste	142	True	lacking-trema-or-hyphen	eenhonderdtweeënveertigste
eenonderdtweeenveertigste	142	True	lacking-trema-or-hyphen,h-less honderd	eenhonderdtweeënveertigste
honderdtweeenveertigste	142	True	lacking-trema-or-hyphen	honderdtweeënveertigste
honderdentweeenveertigste	142	True	lacking-trema-or-hyphen	honderdentweeënveertigste
eentweeenveertigste	142	True	lacking-trema-or-hyphen,zonder_honderd	eentweeënveertigste
eenhonderdentweeenveertigste	142	True	lacking-trema-or-hyphen,honderd_met_en	eenhonderdentweeënveertigste
eenhonderdtweeëntveertigste	142	True	Flemish t-variant	eenhonderdtweeënveertigste
eenonderdtweeëntveertigste	142	True	Flemish t-variant,h-less honderd	eenhonderdtweeënveertigste
honderdtweeëntveertigste	142	True	Flemish t-variant	honderdtweeënveertigste
honderdentweeëntveertigste	142	True	Flemish t-variant	honderdentweeënveertigste
eentweeëntveertigste	142	True	Flemish t-variant,zonder_honderd	eentweeënveertigste
eenhonderdentweeëntveertigste	142	True	Flemish t-variant,honderd_met_en	eenhonderdentweeënveertigste
eenhonderdtwee-entveertigste	142	True	Flemish t-variant,hyphen_variant	eenhonderdtwee-enveertigste
eenonderdtwee-entveertigste	142	True	Flemish t-variant,hyphen_variant,h-less honderd	eenhonderdtwee-enveertigste
honderdtwee-entveertigste	142	True	Flemish t-variant,hyphen_variant	honderdtwee-enveertigste
honderdentwee-entveertigste	142	True	Flemish t-variant,hyphen_variant	honderdentwee-enveertigste
eentwee-entveertigste	142	True	Flemish t-variant,hyphen_variant,zonder_honderd	eentwee-enveertigste
eenhonderdentwee-entveertigste	142	True	Flemish t-variant,hyphen_variant,honderd_met_en	eenhonderdentwee-enveertigste
eenhonderdtweeentveertigste	142	True	Flemish t-variant,lacking-trema-or-hyphen	eenhonderdtweeënveertigste
eenonderdtweeentveertigste	142	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	eenhonderdtweeënveertigste
honderdtweeentveertigste	142	True	Flemish t-variant,lacking-trema-or-hyphen	honderdtweeënveertigste
honderdentweeentveertigste	142	True	Flemish t-variant,lacking-trema-or-hyphen	honderdentweeënveertigste
eentweeentveertigste	142	True	Flemish t-variant,lacking-trema-or-hyphen,zonder_honderd	eentweeënveertigste
eenhonderdentweeentveertigste	142	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	eenhonderdentweeënveertigste
eenhonderddrieënveertigste	143	True		None
eenonderddrieënveertigste	143	True	h-less honderd	eenhonderddrieënveertigste
honderddrieënveertigste	143	True		None
honderdendrieënveertigste	143	True		None
eendrieënveertigste	143	True	zonder_honderd	None
eenhonderdendrieënveertigste	143	True	honderd_met_en	None
eenhonderddrie-enveertigste	143	True	hyphen_variant	None
eenonderddrie-enveertigste	143	True	hyphen_variant,h-less honderd	eenhonderddrie-enveertigste
honderddrie-enveertigste	143	True	hyphen_variant	None
honderdendrie-enveertigste	143	True	hyphen_variant	None
eendrie-enveertigste	143	True	hyphen_variant,zonder_honderd	None
eenhonderdendrie-enveertigste	143	True	hyphen_variant,honderd_met_en	None
eenhonderddrieenveertigste	143	True	lacking-trema-or-hyphen	eenhonderddrieënveertigste
eenonderddrieenveertigste	143	True	lacking-trema-or-hyphen,h-less honderd	eenhonderddrieënveertigste
honderddrieenveertigste	143	True	lacking-trema-or-hyphen	honderddrieënveertigste
honderdendrieenveertigste	143	True	lacking-trema-or-hyphen	honderdendrieënveertigste
eendrieenveertigste	143	True	lacking-trema-or-hyphen,zonder_honderd	eendrieënveertigste
eenhonderdendrieenveertigste	143	True	lacking-trema-or-hyphen,honderd_met_en	eenhonderdendrieënveertigste
eenhonderddrieëntveertigste	143	True	Flemish t-variant	eenhonderddrieënveertigste
eenonderddrieëntveertigste	143	True	Flemish t-variant,h-less honderd	eenhonderddrieënveertigste
honderddrieëntveertigste	143	True	Flemish t-variant	honderddrieënveertigste
honderdendrieëntveertigste	143	True	Flemish t-variant	honderdendrieënveertigste
eendrieëntveertigste	143	True	Flemish t-variant,zonder_honderd	eendrieënveertigste
eenhonderdendrieëntveertigste	143	True	Flemish t-variant,honderd_met_en	eenhonderdendrieënveertigste
eenhonderddrie-entveertigste	143	True	Flemish t-variant,hyphen_variant	eenhonderddrie-enveertigste
eenonderddrie-entveertigste	143	True	Flemish t-variant,hyphen_variant,h-less honderd	eenhonderddrie-enveertigste
honderddrie-entveertigste	143	True	Flemish t-variant,hyphen_variant	honderddrie-enveertigste
honderdendrie-entveertigste	143	True	Flemish t-variant,hyphen_variant	honderdendrie-enveertigste
eendrie-entveertigste	143	True	Flemish t-variant,hyphen_variant,zonder_honderd	eendrie-enveertigste
eenhonderdendrie-entveertigste	143	True	Flemish t-variant,hyphen_variant,honderd_met_en	eenhonderdendrie-enveertigste
eenhonderddrieentveertigste	143	True	Flemish t-variant,lacking-trema-or-hyphen	eenhonderddrieënveertigste
eenonderddrieentveertigste	143	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	eenhonderddrieënveertigste
honderddrieentveertigste	143	True	Flemish t-variant,lacking-trema-or-hyphen	honderddrieënveertigste
honderdendrieentveertigste	143	True	Flemish t-variant,lacking-trema-or-hyphen	honderdendrieënveertigste
eendrieentveertigste	143	True	Flemish t-variant,lacking-trema-or-hyphen,zonder_honderd	eendrieënveertigste
eenhonderdendrieentveertigste	143	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	eenhonderdendrieënveertigste
eenhonderdvierenveertigste	144	True		None
eenonderdvierenveertigste	144	True	h-less honderd	eenhonderdvierenveertigste
honderdvierenveertigste	144	True		None
honderdenvierenveertigste	144	True		None
eenvierenveertigste	144	True	zonder_honderd	None
eenhonderdenvierenveertigste	144	True	honderd_met_en	None
eenhonderdvierentveertigste	144	True	Flemish t-variant	eenhonderdvierenveertigste
eenonderdvierentveertigste	144	True	Flemish t-variant,h-less honderd	eenhonderdvierenveertigste
honderdvierentveertigste	144	True	Flemish t-variant	honderdvierenveertigste
honderdenvierentveertigste	144	True	Flemish t-variant	honderdenvierenveertigste
eenvierentveertigste	144	True	Flemish t-variant,zonder_honderd	eenvierenveertigste
eenhonderdenvierentveertigste	144	True	Flemish t-variant,honderd_met_en	eenhonderdenvierenveertigste
eenhonderdvijfenveertigste	145	True		None
eenonderdvijfenveertigste	145	True	h-less honderd	eenhonderdvijfenveertigste
honderdvijfenveertigste	145	True		None
honderdenvijfenveertigste	145	True		None
eenvijfenveertigste	145	True	zonder_honderd	None
eenhonderdenvijfenveertigste	145	True	honderd_met_en	None
eenhonderdvijfentveertigste	145	True	Flemish t-variant	eenhonderdvijfenveertigste
eenonderdvijfentveertigste	145	True	Flemish t-variant,h-less honderd	eenhonderdvijfenveertigste
honderdvijfentveertigste	145	True	Flemish t-variant	honderdvijfenveertigste
honderdenvijfentveertigste	145	True	Flemish t-variant	honderdenvijfenveertigste
eenvijfentveertigste	145	True	Flemish t-variant,zonder_honderd	eenvijfenveertigste
eenhonderdenvijfentveertigste	145	True	Flemish t-variant,honderd_met_en	eenhonderdenvijfenveertigste
eenhonderdzesenveertigste	146	True		None
eenonderdzesenveertigste	146	True	h-less honderd	eenhonderdzesenveertigste
honderdzesenveertigste	146	True		None
honderdenzesenveertigste	146	True		None
eenzesenveertigste	146	True	zonder_honderd	None
eenhonderdenzesenveertigste	146	True	honderd_met_en	None
eenhonderdzesentveertigste	146	True	Flemish t-variant	eenhonderdzesenveertigste
eenonderdzesentveertigste	146	True	Flemish t-variant,h-less honderd	eenhonderdzesenveertigste
honderdzesentveertigste	146	True	Flemish t-variant	honderdzesenveertigste
honderdenzesentveertigste	146	True	Flemish t-variant	honderdenzesenveertigste
eenzesentveertigste	146	True	Flemish t-variant,zonder_honderd	eenzesenveertigste
eenhonderdenzesentveertigste	146	True	Flemish t-variant,honderd_met_en	eenhonderdenzesenveertigste
eenhonderdzevenenveertigste	147	True		None
eenonderdzevenenveertigste	147	True	h-less honderd	eenhonderdzevenenveertigste
honderdzevenenveertigste	147	True		None
honderdenzevenenveertigste	147	True		None
eenzevenenveertigste	147	True	zonder_honderd	None
eenhonderdenzevenenveertigste	147	True	honderd_met_en	None
eenhonderdzeuvenenveertigste	147	True		eenhonderdzevenenveertigste
eenonderdzeuvenenveertigste	147	True	h-less honderd	eenhonderdzevenenveertigste
honderdzeuvenenveertigste	147	True		honderdzevenenveertigste
honderdenzeuvenenveertigste	147	True		honderdenzevenenveertigste
eenzeuvenenveertigste	147	True	zonder_honderd	eenzevenenveertigste
eenhonderdenzeuvenenveertigste	147	True	honderd_met_en	eenhonderdenzevenenveertigste
eenhonderdzevenentveertigste	147	True	Flemish t-variant	eenhonderdzevenenveertigste
eenonderdzevenentveertigste	147	True	Flemish t-variant,h-less honderd	eenhonderdzevenenveertigste
honderdzevenentveertigste	147	True	Flemish t-variant	honderdzevenenveertigste
honderdenzevenentveertigste	147	True	Flemish t-variant	honderdenzevenenveertigste
eenzevenentveertigste	147	True	Flemish t-variant,zonder_honderd	eenzevenenveertigste
eenhonderdenzevenentveertigste	147	True	Flemish t-variant,honderd_met_en	eenhonderdenzevenenveertigste
eenhonderdzeuvenentveertigste	147	True	Flemish t-variant	eenhonderdzevenenveertigste
eenonderdzeuvenentveertigste	147	True	Flemish t-variant,h-less honderd	eenhonderdzevenenveertigste
honderdzeuvenentveertigste	147	True	Flemish t-variant	honderdzevenenveertigste
honderdenzeuvenentveertigste	147	True	Flemish t-variant	honderdenzevenenveertigste
eenzeuvenentveertigste	147	True	Flemish t-variant,zonder_honderd	eenzevenenveertigste
eenhonderdenzeuvenentveertigste	147	True	Flemish t-variant,honderd_met_en	eenhonderdenzevenenveertigste
eenhonderdachtenveertigste	148	True		None
eenonderdachtenveertigste	148	True	h-less honderd	eenhonderdachtenveertigste
honderdachtenveertigste	148	True		None
honderdenachtenveertigste	148	True		None
eenachtenveertigste	148	True	zonder_honderd	None
eenhonderdenachtenveertigste	148	True	honderd_met_en	None
eenhonderdachtentveertigste	148	True	Flemish t-variant	eenhonderdachtenveertigste
eenonderdachtentveertigste	148	True	Flemish t-variant,h-less honderd	eenhonderdachtenveertigste
honderdachtentveertigste	148	True	Flemish t-variant	honderdachtenveertigste
honderdenachtentveertigste	148	True	Flemish t-variant	honderdenachtenveertigste
eenachtentveertigste	148	True	Flemish t-variant,zonder_honderd	eenachtenveertigste
eenhonderdenachtentveertigste	148	True	Flemish t-variant,honderd_met_en	eenhonderdenachtenveertigste
eenhonderdnegenenveertigste	149	True		None
eenonderdnegenenveertigste	149	True	h-less honderd	eenhonderdnegenenveertigste
honderdnegenenveertigste	149	True		None
honderdennegenenveertigste	149	True		None
eennegenenveertigste	149	True	zonder_honderd	None
eenhonderdennegenenveertigste	149	True	honderd_met_en	None
eenhonderdnegenentveertigste	149	True	Flemish t-variant	eenhonderdnegenenveertigste
eenonderdnegenentveertigste	149	True	Flemish t-variant,h-less honderd	eenhonderdnegenenveertigste
honderdnegenentveertigste	149	True	Flemish t-variant	honderdnegenenveertigste
honderdennegenentveertigste	149	True	Flemish t-variant	honderdennegenenveertigste
eennegenentveertigste	149	True	Flemish t-variant,zonder_honderd	eennegenenveertigste
eenhonderdennegenentveertigste	149	True	Flemish t-variant,honderd_met_en	eenhonderdennegenenveertigste
eenhonderdvijftigste	150	True		None
eenonderdvijftigste	150	True	h-less honderd	eenhonderdvijftigste
honderdvijftigste	150	True		None
honderdenvijftigste	150	True		None
eenvijftigste	150	True	zonder_honderd	None
eenhonderdenvijftigste	150	True	honderd_met_en	None
eenhonderdtvijftigste	150	True	Flemish t-variant	eenhonderdvijftigste
eenonderdtvijftigste	150	True	Flemish t-variant,h-less honderd	eenhonderdvijftigste
honderdtvijftigste	150	True	Flemish t-variant	honderdvijftigste
honderdentvijftigste	150	True	Flemish t-variant	honderdenvijftigste
eentvijftigste	150	True	Flemish t-variant,zonder_honderd	eenvijftigste
eenhonderdentvijftigste	150	True	Flemish t-variant,honderd_met_en	eenhonderdenvijftigste
eenhonderdeenenvijftigste	151	True		None
eenonderdeenenvijftigste	151	True	h-less honderd	eenhonderdeenenvijftigste
honderdeenenvijftigste	151	True		None
honderdeneenenvijftigste	151	True		None
eeneenenvijftigste	151	True	zonder_honderd	None
eenhonderdeneenenvijftigste	151	True	honderd_met_en	None
eenhonderdeenentvijftigste	151	True	Flemish t-variant	eenhonderdeenenvijftigste
eenonderdeenentvijftigste	151	True	Flemish t-variant,h-less honderd	eenhonderdeenenvijftigste
honderdeenentvijftigste	151	True	Flemish t-variant	honderdeenenvijftigste
honderdeneenentvijftigste	151	True	Flemish t-variant	honderdeneenenvijftigste
eeneenentvijftigste	151	True	Flemish t-variant,zonder_honderd	eeneenenvijftigste
eenhonderdeneenentvijftigste	151	True	Flemish t-variant,honderd_met_en	eenhonderdeneenenvijftigste
eenhonderdtweeënvijftigste	152	True		None
eenonderdtweeënvijftigste	152	True	h-less honderd	eenhonderdtweeënvijftigste
honderdtweeënvijftigste	152	True		None
honderdentweeënvijftigste	152	True		None
eentweeënvijftigste	152	True	zonder_honderd	None
eenhonderdentweeënvijftigste	152	True	honderd_met_en	None
eenhonderdtwee-envijftigste	152	True	hyphen_variant	None
eenonderdtwee-envijftigste	152	True	hyphen_variant,h-less honderd	eenhonderdtwee-envijftigste
honderdtwee-envijftigste	152	True	hyphen_variant	None
honderdentwee-envijftigste	152	True	hyphen_variant	None
eentwee-envijftigste	152	True	hyphen_variant,zonder_honderd	None
eenhonderdentwee-envijftigste	152	True	hyphen_variant,honderd_met_en	None
eenhonderdtweeenvijftigste	152	True	lacking-trema-or-hyphen	eenhonderdtweeënvijftigste
eenonderdtweeenvijftigste	152	True	lacking-trema-or-hyphen,h-less honderd	eenhonderdtweeënvijftigste
honderdtweeenvijftigste	152	True	lacking-trema-or-hyphen	honderdtweeënvijftigste
honderdentweeenvijftigste	152	True	lacking-trema-or-hyphen	honderdentweeënvijftigste
eentweeenvijftigste	152	True	lacking-trema-or-hyphen,zonder_honderd	eentweeënvijftigste
eenhonderdentweeenvijftigste	152	True	lacking-trema-or-hyphen,honderd_met_en	eenhonderdentweeënvijftigste
eenhonderdtweeëntvijftigste	152	True	Flemish t-variant	eenhonderdtweeënvijftigste
eenonderdtweeëntvijftigste	152	True	Flemish t-variant,h-less honderd	eenhonderdtweeënvijftigste
honderdtweeëntvijftigste	152	True	Flemish t-variant	honderdtweeënvijftigste
honderdentweeëntvijftigste	152	True	Flemish t-variant	honderdentweeënvijftigste
eentweeëntvijftigste	152	True	Flemish t-variant,zonder_honderd	eentweeënvijftigste
eenhonderdentweeëntvijftigste	152	True	Flemish t-variant,honderd_met_en	eenhonderdentweeënvijftigste
eenhonderdtwee-entvijftigste	152	True	Flemish t-variant,hyphen_variant	eenhonderdtwee-envijftigste
eenonderdtwee-entvijftigste	152	True	Flemish t-variant,hyphen_variant,h-less honderd	eenhonderdtwee-envijftigste
honderdtwee-entvijftigste	152	True	Flemish t-variant,hyphen_variant	honderdtwee-envijftigste
honderdentwee-entvijftigste	152	True	Flemish t-variant,hyphen_variant	honderdentwee-envijftigste
eentwee-entvijftigste	152	True	Flemish t-variant,hyphen_variant,zonder_honderd	eentwee-envijftigste
eenhonderdentwee-entvijftigste	152	True	Flemish t-variant,hyphen_variant,honderd_met_en	eenhonderdentwee-envijftigste
eenhonderdtweeentvijftigste	152	True	Flemish t-variant,lacking-trema-or-hyphen	eenhonderdtweeënvijftigste
eenonderdtweeentvijftigste	152	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	eenhonderdtweeënvijftigste
honderdtweeentvijftigste	152	True	Flemish t-variant,lacking-trema-or-hyphen	honderdtweeënvijftigste
honderdentweeentvijftigste	152	True	Flemish t-variant,lacking-trema-or-hyphen	honderdentweeënvijftigste
eentweeentvijftigste	152	True	Flemish t-variant,lacking-trema-or-hyphen,zonder_honderd	eentweeënvijftigste
eenhonderdentweeentvijftigste	152	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	eenhonderdentweeënvijftigste
eenhonderddrieënvijftigste	153	True		None
eenonderddrieënvijftigste	153	True	h-less honderd	eenhonderddrieënvijftigste
honderddrieënvijftigste	153	True		None
honderdendrieënvijftigste	153	True		None
eendrieënvijftigste	153	True	zonder_honderd	None
eenhonderdendrieënvijftigste	153	True	honderd_met_en	None
eenhonderddrie-envijftigste	153	True	hyphen_variant	None
eenonderddrie-envijftigste	153	True	hyphen_variant,h-less honderd	eenhonderddrie-envijftigste
honderddrie-envijftigste	153	True	hyphen_variant	None
honderdendrie-envijftigste	153	True	hyphen_variant	None
